product_id,product_name,category,region,priority,price,user_id,final_price
490,Folder,Stationery,North,Low,258.0,5091,304.44
491,Table,Furniture,Central,Medium,31190.0,1854,36804.2
492,Table,Furniture,North,Medium,30275.0,3290,35724.5
494,Stapler,Stationery,Central,Medium,59.0,8610,69.61999999999999
495,Jeans,Clothing,West,Low,5650.0,6499,6667.0
497,Frisbee,Sports,South,Medium,1868.0,1791,2204.24
498,Pen,Stationery,North,Low,259.0,9608,305.62
499,T-Shirt,Clothing,South,Low,4627.0,9937,5459.86
500,Ball,Sports,Central,Low,8280.0,2266,9770.4
501,Marker,Stationery,South,Medium,149.0,1249,175.82
502,Folder,Stationery,North,High,110.0,7686,129.79999999999998
503,Dumbbell,Sports,East,Low,828.0,9912,977.04
504,Ruler,Stationery,East,Medium,457.0,5400,539.26
505,Sweater,Clothing,East,Medium,3337.0,7341,3937.66
507,Football,Sports,East,Medium,6326.0,4250,7464.679999999999
508,Phone,Electronics,Central,Medium,7689.0,6314,9073.019999999999
510,Belt,Clothing,East,Medium,3312.0,7206,3908.16
511,Pen,Stationery,West,High,146.0,6277,172.28
512,Speaker,Electronics,South,High,35924.0,8754,42390.32
513,Ruler,Stationery,Central,Low,123.0,2078,145.14
514,Dumbbell,Sports,Central,Low,2921.0,4909,3446.7799999999997
515,Sofa,Furniture,West,Low,44235.0,1708,52197.299999999996
516,Scissors,Stationery,East,High,428.0,7717,505.03999999999996
517,Lamp,Furniture,West,Low,24873.0,9562,29350.14
518,Net,Sports,West,Medium,4655.0,8310,5492.9
519,Mouse,Electronics,West,Medium,24073.0,3455,28406.14
520,Monitor,Electronics,East,Low,32346.0,9575,38168.28
522,Notebook,Stationery,Central,Low,377.0,6308,444.85999999999996
523,Marker,Stationery,East,High,56.0,9083,66.08
524,Headphones,Electronics,South,Low,39270.0,7088,46338.6
525,Mouse,Electronics,West,Low,39898.0,8060,47079.64
526,Net,Sports,East,Low,2271.0,4139,2679.7799999999997
527,Dumbbell,Sports,North,Medium,5547.0,2309,6545.46
528,Sweater,Clothing,West,Medium,4268.0,1419,5036.24
529,Charger,Electronics,Central,Low,61778.0,8145,72898.04
530,Scarf,Clothing,South,High,3803.0,3216,4487.54
531,Bat,Sports,South,Medium,6731.0,5816,7942.58
532,Dumbbell,Sports,West,Medium,2085.0,2263,2460.2999999999997
533,Bat,Sports,North,Low,3682.0,1901,4344.76
534,Table,Furniture,West,High,37569.0,7847,44331.42
535,Racket,Sports,West,High,2534.0,4117,2990.12
536,Bat,Sports,South,High,4650.0,2419,5487.0
537,Scissors,Stationery,East,Medium,162.0,9371,191.16
538,T-Shirt,Clothing,East,Low,3314.0,9840,3910.52
539,Folder,Stationery,South,Low,116.0,7124,136.88
540,Scarf,Clothing,Central,Low,2999.0,1838,3538.8199999999997
541,Notebook,Stationery,Central,Low,497.0,6301,586.4599999999999
542,Camera,Electronics,South,Medium,39411.0,4430,46504.979999999996
543,Frisbee,Sports,West,Low,7438.0,4329,8776.84
545,Charger,Electronics,West,Low,74739.0,3689,88192.01999999999
546,Shoes,Clothing,East,High,4578.0,3388,5402.04
547,Wardrobe,Furniture,North,Low,14713.0,1824,17361.34
548,Shoes,Clothing,East,Medium,3824.0,3536,4512.32
549,Monitor,Electronics,North,Low,59699.0,4812,70444.81999999999
550,Dumbbell,Sports,Central,Medium,5221.0,6314,6160.78
551,Helmet,Sports,South,High,3931.0,1539,4638.58
552,Scissors,Stationery,South,Medium,124.0,2533,146.32
553,Stool,Furniture,South,Medium,29671.0,7576,35011.78
554,Laptop,Electronics,East,Low,28787.0,9590,33968.659999999996
555,Ball,Sports,East,Low,441.0,9135,520.38
556,Headphones,Electronics,West,Low,40908.0,9859,48271.439999999995
557,Headphones,Electronics,South,Low,30976.0,5912,36551.68
558,Charger,Electronics,Central,Low,1372.0,3493,1618.9599999999998
559,Notebook,Stationery,South,Low,240.0,6399,283.2
560,Stapler,Stationery,North,Medium,162.0,8454,191.16
561,Speaker,Electronics,North,Medium,79265.0,1588,93532.7
562,Laptop,Electronics,Central,Medium,55333.0,3162,65292.939999999995
563,Gloves,Clothing,East,Low,5632.0,6889,6645.759999999999
564,Chair,Furniture,East,Low,43755.0,8868,51630.899999999994
565,Stapler,Stationery,East,Low,460.0,3507,542.8
566,Cap,Clothing,Central,Medium,2856.0,3687,3370.08
567,Football,Sports,North,Medium,6161.0,5644,7269.98
568,Belt,Clothing,South,High,2165.0,9762,2554.7
569,Helmet,Sports,North,Low,1029.0,4455,1214.22
570,Chair,Furniture,South,Low,18812.0,7946,22198.16
571,Gloves,Clothing,Central,Low,4867.0,2381,5743.0599999999995
572,Helmet,Sports,South,Low,8554.0,2018,10093.72
574,Racket,Sports,East,Low,7715.0,3995,9103.699999999999
575,Tablet,Electronics,West,Medium,5425.0,5011,6401.5
576,Wardrobe,Furniture,South,Low,24065.0,4338,28396.699999999997
577,Bookshelf,Furniture,East,Medium,5883.0,8859,6941.94
578,Mouse,Electronics,Central,Medium,10248.0,2026,12092.64
579,Desk,Furniture,East,Medium,7554.0,6721,8913.72
580,Racket,Sports,West,Medium,8280.0,5963,9770.4
581,Mouse,Electronics,Central,Low,51770.0,9404,61088.6
582,Highlighter,Stationery,Central,Medium,333.0,5128,392.94
583,Bookshelf,Furniture,South,Medium,38305.0,9071,45199.899999999994
584,Bat,Sports,West,Medium,6618.0,6613,7809.24
585,Sweater,Clothing,North,Low,5704.0,6563,6730.719999999999
586,Yoga Mat,Sports,East,Low,8162.0,2812,9631.16
587,Sweater,Clothing,West,Medium,3947.0,9935,4657.46
588,Chair,Furniture,East,Low,32035.0,5786,37801.299999999996
589,Pen,Stationery,East,Low,465.0,9817,548.6999999999999
590,Chair,Furniture,South,Medium,4221.0,4016,4980.78
591,Cap,Clothing,East,High,3168.0,6759,3738.24
592,Yoga Mat,Sports,East,Low,8452.0,4103,9973.359999999999
593,Cabinet,Furniture,Central,Low,12991.0,5028,15329.38
594,Gloves,Clothing,East,Medium,5739.0,9419,6772.0199999999995
595,Jacket,Clothing,East,Medium,821.0,6425,968.78
596,Cap,Clothing,East,Low,5616.0,7158,6626.879999999999
598,Speaker,Electronics,West,Low,68372.0,8518,80678.95999999999
599,Tablet,Electronics,West,Low,36780.0,9322,43400.399999999994
600,Keyboard,Electronics,South,Medium,38014.0,4960,44856.52
601,Ruler,Stationery,North,Low,218.0,7233,257.24
602,Socks,Clothing,East,Low,4911.0,1791,5794.98
603,Dumbbell,Sports,South,Low,1160.0,9528,1368.8
604,Lamp,Furniture,North,Medium,26598.0,6900,31385.64
605,Lamp,Furniture,East,High,32612.0,6257,38482.159999999996
606,Sweater,Clothing,North,Medium,3163.0,7316,3732.3399999999997
607,Cap,Clothing,North,Low,5301.0,7688,6255.179999999999
608,Table,Furniture,North,Low,36606.0,7745,43195.079999999994
609,Camera,Electronics,West,Low,53044.0,5724,62591.92
610,Camera,Electronics,West,Medium,6617.0,6006,7808.0599999999995
611,Highlighter,Stationery,East,Low,134.0,9987,158.12
612,Charger,Electronics,West,High,15784.0,3718,18625.12
613,Chair,Furniture,West,Low,23896.0,9188,28197.28
614,Glue,Stationery,South,Medium,83.0,9539,97.94
616,Jeans,Clothing,Central,Low,4900.0,8086,5782.0
617,Shoes,Clothing,Central,Medium,5766.0,3170,6803.879999999999
618,Bookshelf,Furniture,South,Medium,20020.0,7241,23623.6
619,Stapler,Stationery,West,Medium,150.0,9340,177.0
620,Highlighter,Stationery,South,High,168.0,2288,198.23999999999998
621,Notebook,Stationery,Central,Low,439.0,4578,518.02
624,Jeans,Clothing,West,Low,5356.0,6423,6320.08
625,Frisbee,Sports,South,Low,3573.0,9799,4216.139999999999
626,Headphones,Electronics,South,Low,67348.0,7134,79470.64
627,Camera,Electronics,North,Medium,53647.0,7701,63303.46
628,Desk,Furniture,East,High,23089.0,5124,27245.019999999997
629,Mouse,Electronics,Central,Low,60702.0,8449,71628.36
630,Table,Furniture,Central,Low,27902.0,4181,32924.36
631,Speaker,Electronics,North,Low,27113.0,4223,31993.339999999997
632,Marker,Stationery,Central,Medium,439.0,1375,518.02
634,Net,Sports,Central,Low,2831.0,6172,3340.58
635,Folder,Stationery,North,Low,99.0,7897,116.82
636,Mouse,Electronics,North,Low,21368.0,8721,25214.239999999998
637,Jeans,Clothing,East,Medium,4101.0,3102,4839.179999999999
638,Speaker,Electronics,Central,Low,52174.0,5127,61565.32
639,Headphones,Electronics,East,High,69224.0,7293,81684.31999999999
640,Cabinet,Furniture,South,Low,8782.0,9704,10362.76
641,T-Shirt,Clothing,North,High,904.0,1708,1066.72
642,Bench,Furniture,Central,High,22692.0,8565,26776.559999999998
643,Shoes,Clothing,North,Low,3104.0,2704,3662.72
644,Charger,Electronics,South,High,58876.0,8202,69473.68
645,Charger,Electronics,North,High,23347.0,4928,27549.46
646,Scarf,Clothing,Central,Low,4279.0,2027,5049.219999999999
647,Bookshelf,Furniture,North,Low,16191.0,1627,19105.379999999997
648,Chair,Furniture,South,High,3994.0,7586,4712.92
649,Bookshelf,Furniture,North,High,43353.0,7778,51156.54
650,Notebook,Stationery,South,Low,255.0,2700,300.9
651,Monitor,Electronics,South,High,22540.0,6296,26597.199999999997
653,Speaker,Electronics,North,Medium,79130.0,9806,93373.4
654,Laptop,Electronics,Central,Medium,61110.0,1125,72109.8
655,Helmet,Sports,North,Low,8456.0,8503,9978.08
656,Chair,Furniture,South,Medium,8735.0,2414,10307.3
657,Football,Sports,East,Medium,1589.0,2661,1875.02
658,Tablet,Electronics,East,Low,39960.0,6486,47152.799999999996
659,Desk,Furniture,North,Low,8949.0,4504,10559.82
660,Yoga Mat,Sports,West,High,3604.0,2307,4252.719999999999
661,Laptop,Electronics,North,Medium,18899.0,8057,22300.82
662,Monitor,Electronics,Central,High,59099.0,3197,69736.81999999999
663,Folder,Stationery,East,Low,205.0,8256,241.89999999999998
664,Stool,Furniture,Central,High,22862.0,5091,26977.16
665,Keyboard,Electronics,Central,Low,31448.0,6845,37108.64
667,Chair,Furniture,North,High,22056.0,6520,26026.079999999998
668,Pen,Stationery,Central,Low,244.0,9698,287.91999999999996
669,Speaker,Electronics,South,High,54612.0,9500,64442.159999999996
670,Headphones,Electronics,South,Low,2986.0,8067,3523.48
671,Monitor,Electronics,Central,Low,23014.0,5658,27156.519999999997
672,Shoes,Clothing,East,Low,426.0,4427,502.67999999999995
673,Highlighter,Stationery,Central,Low,45.0,7408,53.099999999999994
675,Pen,Stationery,South,Medium,379.0,9360,447.21999999999997
676,Eraser,Stationery,South,High,140.0,7700,165.2
677,Stool,Furniture,North,High,31687.0,4375,37390.659999999996
678,Keyboard,Electronics,South,Low,28577.0,6497,33720.86
679,Highlighter,Stationery,North,High,47.0,3589,55.459999999999994
680,Net,Sports,East,Low,2503.0,1937,2953.54
682,Notebook,Stationery,East,High,76.0,6822,89.67999999999999
683,Ruler,Stationery,South,Low,413.0,7069,487.34
684,Stapler,Stationery,Central,Medium,456.0,3716,538.0799999999999
685,Scissors,Stationery,North,Low,109.0,7294,128.62
687,Socks,Clothing,South,Low,4071.0,2897,4803.78
688,Mouse,Electronics,Central,Medium,13485.0,8945,15912.3
689,Jacket,Clothing,South,Low,697.0,2112,822.4599999999999
690,Glue,Stationery,West,Low,489.0,1938,577.02
691,Speaker,Electronics,South,Low,29494.0,7163,34802.92
692,Laptop,Electronics,West,Medium,32622.0,9363,38493.96
693,Marker,Stationery,North,Low,145.0,8551,171.1
694,Chair,Furniture,West,Medium,7918.0,6918,9343.24
695,Phone,Electronics,West,Low,24789.0,9432,29251.019999999997
696,Mouse,Electronics,North,Medium,31882.0,3282,37620.759999999995
697,Stapler,Stationery,West,High,494.0,1684,582.92
698,Stapler,Stationery,South,Low,244.0,2342,287.91999999999996
699,Shoes,Clothing,North,Low,1350.0,5988,1593.0
702,Ruler,Stationery,West,Medium,118.0,4545,139.23999999999998
703,Stool,Furniture,South,Low,31422.0,6272,37077.96
704,Keyboard,Electronics,South,Low,4208.0,3655,4965.44
705,Desk,Furniture,South,Medium,18398.0,8783,21709.64
706,Football,Sports,West,Low,4089.0,5487,4825.0199999999995
707,Jacket,Clothing,South,High,1308.0,1932,1543.4399999999998
708,Bookshelf,Furniture,West,Low,39877.0,7699,47054.86
709,Highlighter,Stationery,South,High,499.0,7680,588.8199999999999
710,Laptop,Electronics,West,High,14845.0,5745,17517.1
712,Cap,Clothing,Central,Medium,3855.0,9690,4548.9
713,Dumbbell,Sports,Central,High,3306.0,5150,3901.08
714,Yoga Mat,Sports,South,High,4338.0,7750,5118.84
715,Ruler,Stationery,East,Medium,47.0,1935,55.459999999999994
716,Skipping Rope,Sports,South,Medium,307.0,6571,362.26
717,Stool,Furniture,East,Medium,16763.0,2457,19780.34
718,Wardrobe,Furniture,West,Low,10277.0,4809,12126.859999999999
719,Glue,Stationery,West,Medium,402.0,4646,474.35999999999996
720,Lamp,Furniture,North,Low,10412.0,7894,12286.16
721,Mouse,Electronics,Central,Low,44720.0,6827,52769.6
722,Scissors,Stationery,East,Low,256.0,3636,302.08
723,Socks,Clothing,North,High,2593.0,4342,3059.74
724,Bench,Furniture,South,Low,21216.0,3677,25034.879999999997
726,Charger,Electronics,Central,Low,74686.0,2147,88129.48
727,Monitor,Electronics,North,Medium,1715.0,3859,2023.6999999999998
728,Marker,Stationery,North,Low,52.0,4249,61.36
729,Stool,Furniture,East,Low,24367.0,7838,28753.059999999998
730,Cap,Clothing,East,Low,887.0,5350,1046.6599999999999
731,Phone,Electronics,Central,Low,35665.0,6384,42084.7
732,Ruler,Stationery,West,Low,319.0,1839,376.41999999999996
733,Cabinet,Furniture,West,Low,2589.0,2182,3055.02
734,Jeans,Clothing,North,Medium,1767.0,8408,2085.06
735,Shoes,Clothing,Central,Low,5635.0,8134,6649.299999999999
736,Desk,Furniture,South,High,15641.0,8492,18456.379999999997
737,Lamp,Furniture,Central,Low,36440.0,1935,42999.2
738,Headphones,Electronics,North,Low,39316.0,8442,46392.88
739,Helmet,Sports,South,Low,5247.0,5272,6191.46
740,Sofa,Furniture,North,Low,23709.0,6073,27976.62
741,Socks,Clothing,Central,Medium,655.0,6169,772.9
742,Camera,Electronics,North,Low,32178.0,5016,37970.04
743,T-Shirt,Clothing,South,Low,4351.0,6944,5134.179999999999
744,Belt,Clothing,East,Medium,1070.0,7341,1262.6
745,Scarf,Clothing,North,Low,5676.0,8366,6697.679999999999
746,Eraser,Stationery,West,Medium,200.0,6155,236.0
747,Bat,Sports,North,Medium,1589.0,5564,1875.02
748,Desk,Furniture,Central,Low,32031.0,1575,37796.579999999994
749,Pen,Stationery,East,Low,53.0,2540,62.54
750,Laptop,Electronics,East,High,18900.0,2157,22302.0
751,Stapler,Stationery,Central,Medium,218.0,3845,257.24
752,Sweater,Clothing,East,Low,2189.0,2916,2583.02
753,Camera,Electronics,West,Low,25442.0,5730,30021.559999999998
754,Sweater,Clothing,South,Medium,1261.0,9045,1487.98
755,Speaker,Electronics,East,High,4825.0,8687,5693.5
756,Bench,Furniture,East,Low,49300.0,6596,58174.0
757,Cabinet,Furniture,North,High,16685.0,1170,19688.3
758,Highlighter,Stationery,North,High,497.0,4734,586.4599999999999
759,Folder,Stationery,East,Low,326.0,7197,384.68
760,Pen,Stationery,South,Low,356.0,5003,420.08
761,Monitor,Electronics,South,High,34389.0,6339,40579.02
762,Sweater,Clothing,East,Low,4616.0,1898,5446.88
763,Stapler,Stationery,East,High,81.0,9889,95.58
764,Speaker,Electronics,West,High,62832.0,4508,74141.76
765,Glue,Stationery,South,Low,70.0,1425,82.6
766,Headphones,Electronics,East,Low,10068.0,1860,11880.24
767,Stool,Furniture,West,Low,32737.0,6077,38629.659999999996
768,Skipping Rope,Sports,East,High,5254.0,6771,6199.719999999999
770,Sweater,Clothing,North,High,5652.0,4414,6669.36
771,Ruler,Stationery,East,High,347.0,3045,409.46
773,Cabinet,Furniture,North,Low,20570.0,6842,24272.6
774,Headphones,Electronics,Central,High,29905.0,8101,35287.9
775,Cabinet,Furniture,North,High,14720.0,6390,17369.6
777,Bench,Furniture,West,High,38272.0,3688,45160.96
778,Desk,Furniture,Central,High,8892.0,6926,10492.56
779,Laptop,Electronics,South,Medium,67050.0,4524,79119.0
780,Skipping Rope,Sports,South,Medium,2504.0,8180,2954.72
781,Keyboard,Electronics,South,Medium,35166.0,4830,41495.88
782,Shoes,Clothing,Central,Medium,643.0,1092,758.74
783,Stapler,Stationery,South,Medium,128.0,3874,151.04
784,Bench,Furniture,South,High,14738.0,2799,17390.84
785,Gloves,Clothing,South,Low,3676.0,1861,4337.679999999999
786,T-Shirt,Clothing,West,High,770.0,7800,908.5999999999999
787,Table,Furniture,West,Low,15685.0,6505,18508.3
788,Shoes,Clothing,South,Low,3559.0,8143,4199.62
789,Folder,Stationery,South,Medium,238.0,4164,280.84
790,Dumbbell,Sports,North,Medium,3158.0,8206,3726.4399999999996
791,Skipping Rope,Sports,West,High,7873.0,8730,9290.14
793,Jeans,Clothing,West,Low,3682.0,7421,4344.76
794,Stool,Furniture,Central,Medium,4229.0,8811,4990.219999999999
795,Ruler,Stationery,West,High,327.0,1064,385.85999999999996
796,Table,Furniture,West,Medium,40167.0,4599,47397.06
797,Stapler,Stationery,Central,Medium,343.0,2891,404.73999999999995
798,Desk,Furniture,Central,Low,32932.0,5500,38859.759999999995
799,Ruler,Stationery,North,Low,282.0,6326,332.76
800,Jeans,Clothing,East,Low,5194.0,5269,6128.92
802,Folder,Stationery,West,Low,363.0,2240,428.34
803,Bookshelf,Furniture,North,Medium,10713.0,4735,12641.34
804,Desk,Furniture,West,Low,49565.0,2754,58486.7
805,Wardrobe,Furniture,Central,High,7371.0,3434,8697.779999999999
806,Shoes,Clothing,North,Medium,3360.0,3940,3964.7999999999997
807,Racket,Sports,East,Low,1066.0,1639,1257.8799999999999
808,Tablet,Electronics,South,Low,22437.0,4235,26475.66
809,Dumbbell,Sports,South,Low,7268.0,7701,8576.24
810,Eraser,Stationery,South,Low,22.0,3868,25.959999999999997
811,Sofa,Furniture,South,Medium,42527.0,1965,50181.86
812,Belt,Clothing,Central,Medium,474.0,9967,559.3199999999999
813,Bat,Sports,West,Low,527.0,6521,621.86
814,Belt,Clothing,South,High,4794.0,9138,5656.92
815,Cabinet,Furniture,South,Medium,1801.0,9435,2125.18
816,Tablet,Electronics,West,Medium,25979.0,7697,30655.219999999998
817,Eraser,Stationery,Central,High,324.0,7170,382.32
818,Lamp,Furniture,South,Medium,41778.0,6346,49298.04
819,Ruler,Stationery,East,High,182.0,9946,214.76
820,Cap,Clothing,North,Low,580.0,2353,684.4
821,Yoga Mat,Sports,East,Medium,7150.0,1071,8437.0
822,Charger,Electronics,South,Low,37459.0,8133,44201.619999999995
823,Cap,Clothing,North,Medium,5514.0,1584,6506.5199999999995
824,Cap,Clothing,South,Low,2314.0,7070,2730.52
825,Wardrobe,Furniture,Central,High,29467.0,5548,34771.06
826,Socks,Clothing,West,Medium,5912.0,2943,6976.16
827,Monitor,Electronics,East,Low,72103.0,3148,85081.54
829,T-Shirt,Clothing,North,Low,481.0,8684,567.5799999999999
830,Camera,Electronics,East,High,25488.0,2967,30075.84
831,Wardrobe,Furniture,East,Low,12234.0,4655,14436.119999999999
832,Shoes,Clothing,East,Low,699.0,5946,824.8199999999999
833,Keyboard,Electronics,Central,Medium,59336.0,7821,70016.48
834,Socks,Clothing,North,Medium,2100.0,8878,2478.0
835,Helmet,Sports,East,Low,2111.0,7637,2490.98
836,Sofa,Furniture,West,Low,19053.0,2620,22482.539999999997
837,Skipping Rope,Sports,Central,Low,5766.0,7024,6803.879999999999
838,Jeans,Clothing,South,Low,2515.0,7308,2967.7
839,Football,Sports,South,Low,619.0,8508,730.42
840,Camera,Electronics,West,Medium,74996.0,6936,88495.28
841,Shoes,Clothing,Central,High,5646.0,6903,6662.28
842,Bench,Furniture,South,Low,48014.0,2054,56656.52
843,T-Shirt,Clothing,South,Medium,1885.0,2935,2224.2999999999997
844,Chair,Furniture,East,High,14159.0,1029,16707.62
845,Notebook,Stationery,West,Low,153.0,1144,180.54
846,Yoga Mat,Sports,East,High,8878.0,1214,10476.039999999999
847,Helmet,Sports,South,High,3822.0,2992,4509.96
848,Highlighter,Stationery,Central,High,355.0,7636,418.9
849,Phone,Electronics,Central,High,56834.0,5430,67064.12
850,Racket,Sports,West,Low,511.0,1892,602.98
851,Gloves,Clothing,Central,Medium,1519.0,6987,1792.4199999999998
852,Racket,Sports,East,High,6213.0,3321,7331.339999999999
853,Sofa,Furniture,South,Low,40070.0,3044,47282.6
854,Lamp,Furniture,Central,Medium,7795.0,7761,9198.1
855,Belt,Clothing,North,Medium,2134.0,4878,2518.12
856,Headphones,Electronics,East,Low,13335.0,7349,15735.3
857,Socks,Clothing,West,Medium,2021.0,1801,2384.7799999999997
858,Belt,Clothing,South,High,5148.0,4247,6074.639999999999
859,Camera,Electronics,North,Medium,12845.0,2291,15157.099999999999
860,Cap,Clothing,North,Medium,3861.0,3534,4555.98
861,Lamp,Furniture,West,Low,8457.0,8026,9979.26
862,Bench,Furniture,North,Low,49663.0,3565,58602.34
863,Camera,Electronics,Central,Low,7461.0,4133,8803.98
864,Yoga Mat,Sports,South,Low,3582.0,8436,4226.76
865,Headphones,Electronics,West,Low,30393.0,2654,35863.74
866,Cabinet,Furniture,North,Medium,20353.0,6488,24016.539999999997
867,Lamp,Furniture,East,Low,27763.0,8056,32760.339999999997
868,Monitor,Electronics,North,Low,72373.0,5311,85400.14
869,Keyboard,Electronics,Central,Medium,34360.0,9120,40544.799999999996
870,Skipping Rope,Sports,East,Low,7908.0,2099,9331.439999999999
871,Sweater,Clothing,South,Medium,406.0,1740,479.08
872,Phone,Electronics,East,Low,30166.0,5395,35595.88
873,Stapler,Stationery,East,Low,433.0,8172,510.94
874,Jacket,Clothing,North,Low,4655.0,4853,5492.9
875,Lamp,Furniture,North,Low,26442.0,4620,31201.559999999998
876,Monitor,Electronics,North,High,12237.0,6215,14439.66
877,Frisbee,Sports,West,High,8885.0,9499,10484.3
878,Stool,Furniture,East,Low,24747.0,4646,29201.46
879,Net,Sports,Central,Low,516.0,4038,608.88
880,Speaker,Electronics,East,Low,59641.0,9476,70376.37999999999
881,Shoes,Clothing,Central,Medium,4656.0,7586,5494.08
882,Camera,Electronics,West,Low,29107.0,6864,34346.259999999995
883,Eraser,Stationery,East,Low,194.0,4397,228.92
885,Bat,Sports,East,Low,680.0,9597,802.4
886,Marker,Stationery,East,Low,65.0,4047,76.7
888,Table,Furniture,West,High,30286.0,3545,35737.479999999996
889,Stapler,Stationery,South,Medium,190.0,5020,224.2
890,Notebook,Stationery,South,High,228.0,3495,269.03999999999996
891,Ruler,Stationery,North,Low,149.0,7512,175.82
892,Net,Sports,North,Low,3194.0,1181,3768.9199999999996
894,Bookshelf,Furniture,North,Medium,39033.0,5813,46058.939999999995
895,Headphones,Electronics,South,Low,78007.0,6275,92048.26
896,Laptop,Electronics,Central,Low,12997.0,3004,15336.46
897,Bookshelf,Furniture,West,Low,28792.0,1252,33974.56
898,Chair,Furniture,East,High,17253.0,7920,20358.539999999997
900,Net,Sports,East,Low,8000.0,1223,9440.0
901,Keyboard,Electronics,West,Low,24162.0,8692,28511.16
902,Yoga Mat,Sports,South,Medium,1863.0,8215,2198.3399999999997
904,Monitor,Electronics,East,Low,54984.0,5739,64881.119999999995
905,Ruler,Stationery,East,High,96.0,9648,113.28
906,Jeans,Clothing,East,Low,4632.0,7349,5465.759999999999
907,Glue,Stationery,Central,Medium,298.0,2383,351.64
908,Dumbbell,Sports,North,Low,8866.0,3253,10461.88
909,Pen,Stationery,East,Low,21.0,6912,24.779999999999998
910,Cabinet,Furniture,North,Low,44916.0,9708,53000.88
911,Socks,Clothing,West,Low,1611.0,8491,1900.9799999999998
912,Table,Furniture,North,Low,15898.0,6255,18759.64
913,T-Shirt,Clothing,West,Medium,1818.0,2105,2145.24
914,Sofa,Furniture,East,High,34383.0,3812,40571.939999999995
915,Dumbbell,Sports,East,Medium,2345.0,2823,2767.1
916,Lamp,Furniture,East,Low,14680.0,4640,17322.399999999998
917,Socks,Clothing,Central,Low,3182.0,3689,3754.7599999999998
918,Phone,Electronics,North,Medium,5550.0,9391,6549.0
920,Helmet,Sports,West,Low,7587.0,3989,8952.66
921,Table,Furniture,East,Medium,10130.0,2082,11953.4
922,Laptop,Electronics,Central,Medium,7831.0,5793,9240.58
923,Folder,Stationery,North,High,235.0,5602,277.3
924,Bat,Sports,North,Medium,3879.0,8930,4577.219999999999
925,Frisbee,Sports,South,Low,7752.0,8470,9147.359999999999
926,Bookshelf,Furniture,East,Low,34955.0,6007,41246.9
927,T-Shirt,Clothing,South,Low,3802.0,7032,4486.36
928,Belt,Clothing,East,Medium,417.0,6848,492.06
929,Shoes,Clothing,South,Low,5590.0,3560,6596.2
930,Racket,Sports,West,High,7880.0,4434,9298.4
931,Bookshelf,Furniture,East,Medium,7683.0,6711,9065.939999999999
932,Mouse,Electronics,East,Low,77044.0,6172,90911.92
933,T-Shirt,Clothing,East,Low,1329.0,3055,1568.22
934,Lamp,Furniture,North,Medium,45943.0,8652,54212.74
935,Sweater,Clothing,South,High,1479.0,9348,1745.2199999999998
936,Table,Furniture,South,Medium,29943.0,3439,35332.74
937,Monitor,Electronics,Central,High,22335.0,9809,26355.3
939,Stool,Furniture,North,High,43838.0,9813,51728.84
940,Shoes,Clothing,East,Medium,5070.0,3817,5982.599999999999
941,Glue,Stationery,North,Low,43.0,3582,50.739999999999995
942,Stapler,Stationery,East,Medium,385.0,1981,454.29999999999995
943,Bat,Sports,South,Low,1527.0,2413,1801.86
944,Eraser,Stationery,South,Low,163.0,4656,192.34
945,Marker,Stationery,West,Low,124.0,2875,146.32
947,Bookshelf,Furniture,East,Low,26942.0,9740,31791.559999999998
948,Shoes,Clothing,East,Low,5268.0,9390,6216.24
949,Sweater,Clothing,Central,Medium,4099.0,7657,4836.82
950,Shoes,Clothing,North,Medium,3979.0,5015,4695.219999999999
951,Football,Sports,North,Low,6194.0,8059,7308.919999999999
952,Laptop,Electronics,East,Medium,21884.0,8700,25823.12
953,Lamp,Furniture,West,Medium,49231.0,3338,58092.579999999994
954,T-Shirt,Clothing,East,Low,3817.0,9517,4504.0599999999995
955,Helmet,Sports,East,Low,945.0,5701,1115.1
956,Camera,Electronics,East,Medium,22483.0,2116,26529.94
957,Notebook,Stationery,East,Medium,325.0,9213,383.5
958,Jeans,Clothing,North,Medium,2658.0,8273,3136.44
959,Jeans,Clothing,West,High,3313.0,6271,3909.3399999999997
960,Sweater,Clothing,West,Medium,4756.0,2794,5612.08
961,Bat,Sports,West,Low,3476.0,7385,4101.679999999999
962,Net,Sports,East,Low,8657.0,3435,10215.26
963,Marker,Stationery,North,Medium,223.0,8280,263.14
964,Highlighter,Stationery,West,Medium,42.0,2788,49.559999999999995
965,Cap,Clothing,Central,Medium,358.0,6965,422.44
966,Stool,Furniture,North,Low,11403.0,2335,13455.539999999999
967,Speaker,Electronics,South,Medium,10437.0,7829,12315.66
968,Cap,Clothing,Central,Low,584.0,2598,689.12
969,Yoga Mat,Sports,East,Medium,1982.0,2048,2338.7599999999998
970,Helmet,Sports,Central,High,4701.0,5741,5547.179999999999
971,Bench,Furniture,West,Low,31409.0,5900,37062.619999999995
972,Net,Sports,Central,Low,8610.0,4749,10159.8
973,Pen,Stationery,East,Medium,267.0,6047,315.06
974,Marker,Stationery,West,High,272.0,4949,320.96
975,Scarf,Clothing,East,High,5212.0,3210,6150.16
976,Racket,Sports,Central,Low,4366.0,3874,5151.88
977,Folder,Stationery,Central,High,214.0,2572,252.51999999999998
978,Pen,Stationery,South,Low,342.0,7874,403.56
979,Headphones,Electronics,West,Low,56883.0,5682,67121.94
